image,object,center_x,center_y,area,drone_lat,drone_lon,heading,object_lat,object_lon,north_offset_m,east_offset_m
2,1,2403.5,1994.5,4268.5,55.4761653,10.3283473,162.0,55.476218039671906,10.328164370114544,5.870953421637384,-11.541085300826964
2,2,2116.0,1974.5,2390.0,55.4761653,10.3283473,162.0,55.47622556625203,10.328217552834019,6.708808488320116,-8.185776240958697
2,3,1954.0,1904.0,2037.0,55.4761653,10.3283473,162.0,55.47622373490359,10.328251001481116,6.504943712599314,-6.0754939960397145
2,4,2646.5,1910.0,8317.5,55.4761653,10.3283473,162.0,55.47620128191592,10.32812537931896,4.0054885585167535,-14.001022870047436
2,5,2800.0,1877.5,2149.0,55.4761653,10.3283473,162.0,55.47619283666219,10.328099522226125,3.065367213522989,-15.632352345256878
2,6,2008.0,1679.0,2475.0,55.4761653,10.3283473,162.0,55.47619886867768,10.32825445782172,3.736848106247435,-5.857432733786616
2,7,2406.0,1651.5,2502.0,55.4761653,10.3283473,162.0,55.47618279140493,10.328184078120096,1.9471342907352858,-10.297703047468536
2,8,3226.0,1621.0,4207.5,55.4761653,10.3283473,162.0,55.476152349171635,10.328037537229356,-1.441679618878224,-19.542998947871613
2,9,3227.0,1262.0,2502.5,55.4761653,10.3283473,162.0,55.47611551052238,10.328058456996251,-5.542539295010244,-18.223166414299882
2,10,2980.5,1287.5,3622.0,55.4761653,10.3283473,162.0,55.476126336080014,10.328101548719639,-4.337443731662833,-15.504500439377553
2,11,3081.5,1246.5,4966.0,55.4761653,10.3283473,162.0,55.47611876823725,10.328085688190711,-5.179892134862485,-16.505144575894803
2,12,3156.5,902.5,2367.0,55.4761653,10.3283473,162.0,55.47608100237465,10.32809234011457,-9.38396872906633,-16.08547328778066
2,13,2537.0,386.0,2396.0,55.4761653,10.3283473,162.0,55.47604868623732,10.328234762229703,-12.981384680880334,-7.100031814506565
3,0,3242.5,2346.0,5239.5,55.4761705,10.3284143,95.0,55.47600887757479,10.32817665398329,-17.99172607525357,-14.993135657127919
3,1,3048.0,2214.0,5186.5,55.4761705,10.3284143,95.0,55.47602852430254,10.328204889648962,-15.804662346419724,-13.211741751777563
3,2,3240.0,2047.5,3606.5,55.4761705,10.3284143,95.0,55.47600634157658,10.32823325522815,-18.274032104832933,-11.42215157628086
3,3,2751.5,1918.5,4324.0,55.4761705,10.3284143,95.0,55.47605758845338,10.328265796196934,-12.569255874392493,-9.369135219648065
3,4,2659.0,1660.5,4502.0,55.4761705,10.3284143,95.0,55.47606509784755,10.328316215461125,-11.733313939057403,-6.1881735599061205
3,5,2281.0,1225.5,3737.5,55.4761705,10.3284143,95.0,55.47610160345987,10.328404905533827,-7.6695277656560235,-0.5926987867638309
3,6,1983.0,1036.0,5683.5,55.4761705,10.3284143,95.0,55.47613182458338,10.328445752060212,-4.305327684288117,1.9843168927624242
3,7,1862.0,917.0,2520.0,55.4761705,10.3284143,95.0,55.476143700457875,10.328470306049118,-2.9833113833025577,3.533433060107036
3,8,2043.0,1350.5,174198.5,55.4761705,10.3284143,95.0,55.47612833611603,10.328385165936103,-4.693662093784511,-1.8380740326141372
3,9,1364.0,795.0,2923.5,55.4761705,10.3284143,95.0,55.47619603328357,10.328501678142302,2.842352125111141,5.512704816773357
3,10,1233.5,694.0,2414.0,55.4761705,10.3284143,95.0,55.476209098454156,10.328522978974817,4.296760262112652,6.856578684003385
3,11,1122.0,595.0,2296.5,55.4761705,10.3284143,95.0,55.47622014205016,10.328543585877382,5.52612774577519,8.156672369132746
3,12,654.5,237.0,3410.0,55.4761705,10.3284143,95.0,55.47626698228585,10.32861916965811,10.740358931225943,12.925268508949246
4,0,3080.0,2425.5,2846.5,55.4762364,10.3286256,63.0,55.476039681127865,10.328547679062716,-21.898644675244782,-4.916039603926434
4,1,2969.5,2394.0,2528.0,55.4762364,10.3286256,63.0,55.4760518360798,10.32854347569415,-20.54556161526946,-5.18123054043787
4,2,2279.5,2374.0,2017.5,55.4762364,10.3286256,63.0,55.47611908837935,10.328487283044913,-13.059069875052282,-8.72643031247611
4,3,2032.5,2279.5,2827.5,55.4762364,10.3286256,63.0,55.47614743713069,10.32848196958922,-9.903301310653314,-9.061656755274516
4,4,2237.5,2184.5,2035.0,55.4762364,10.3286256,63.0,55.47613239639642,10.328515771471285,-11.577628190453616,-6.929092688340493
4,5,2107.5,2239.5,24047.5,55.4762364,10.3286256,63.0,55.47614219105538,10.32849522483215,-10.487291742547864,-8.225382173898506
4,6,2932.0,2061.0,2920.5,55.4762364,10.3286256,63.0,55.47607173465243,10.328596672097845,-18.330462642425463,-1.8250641946639492
4,7,2833.0,1553.5,3623.5,55.4762364,10.3286256,63.0,55.47610608010144,10.328674130988217,-14.507144748275843,3.061824823952629
4,8,2795.0,1314.5,3132.0,55.4762364,10.3286256,63.0,55.47612142641425,10.328711353739513,-12.798801019992927,5.410211867443634
4,9,1875.0,1314.0,5370.0,55.4762364,10.3286256,63.0,55.476209815571444,10.328631995659533,-2.959365049954911,0.40350278946416807
4,10,2551.0,1147.0,4969.5,55.4762364,10.3286256,63.0,55.47615305958093,10.328718670877095,-9.277413012692898,5.87185079782486
4,11,2343.5,1131.0,7356.0,55.4762364,10.3286256,63.0,55.47617377268701,10.32870346463847,-6.971640591513869,4.912487706117555
4,12,2026.5,1521.5,104712.5,55.4762364,10.3286256,63.0,55.4761851093301,10.328609912138486,-5.709651255280835,-0.9897487272383718
4,13,2101.5,1138.0,17730.0,55.4762364,10.3286256,63.0,55.47619667386744,10.328681381411567,-4.422292847248971,3.5192547468420887
4,14,1802.5,985.5,13091.0,55.4762364,10.3286256,63.0,55.47623285561778,10.328681407152946,-0.39455882393773756,3.520878773041308
4,15,1845.0,768.0,17125.0,55.4762364,10.3286256,63.0,55.47623941782779,10.32872193747777,0.33594305304641203,6.077940956040116
4,16,1804.5,304.5,2452.5,55.4762364,10.3286256,63.0,55.47626599111077,10.328796991076064,3.2940673833533176,10.813079860702398
4,17,1775.5,141.5,2291.0,55.4762364,10.3286256,63.0,55.47627675360779,10.328822111025257,4.492143071261423,12.397899928105483
5,0,2600.0,920.0,348383.0,55.476238,10.3287152,95.0,55.47613197657195,10.3287584035925,-11.80247402286414,2.7257187932024722
6,0,78.0,2411.0,10076.5,55.4762075,10.3286474,194.0,55.47629008356069,10.328989924718787,9.19315992423263,21.60993407226137
6,1,77.0,2315.0,2055.0,55.4762075,10.3286474,194.0,55.476280016287376,10.328985691878994,8.072476184815486,21.342883597245866
6,2,34.0,2264.5,4464.5,55.4762075,10.3286474,194.0,55.476273612818375,10.328991303974634,7.359645276562804,21.696951523270883
6,3,1637.0,1694.5,2512.0,55.4762075,10.3286474,194.0,55.47625579731123,10.328669235378143,5.376432092590191,1.3775971667240903
6,4,1805.5,1606.0,10809.0,55.4762075,10.3286474,194.0,55.4762509348385,10.328634065716985,4.835144104187611,-0.8412618449328211
6,5,3062.0,1347.5,2072.5,55.4762075,10.3286474,194.0,55.47625666466168,10.328390278660327,5.472985103131256,-16.22182252587246
6,6,2057.0,1435.5,44607.0,55.4762075,10.3286474,194.0,55.47623966004047,10.328579804869802,3.580039329146719,-4.2645865452306975
6,7,3050.5,1277.0,2460.5,55.4762075,10.3286474,194.0,55.476248990754804,10.328389157009493,4.61872969710901,-16.292587639323692
6,8,2051.0,1214.5,2152.0,55.4762075,10.3286474,194.0,55.47621638790166,10.328570742985772,0.9893966865796009,-4.836302120069145
6,9,1623.5,1344.0,84098.5,55.4762075,10.3286474,194.0,55.47621878442928,10.328655598769933,1.256176920786205,0.5172615814886004
6,10,1878.0,1211.0,33571.0,55.4762075,10.3286474,194.0,55.476211510208884,10.328602509804782,0.4464144108110992,-2.832128911935362
6,11,3254.5,395.0,2872.0,55.4762075,10.3286474,194.0,55.47616205732475,10.328310923153724,-5.058655469368149,-21.228372920274214
6,12,3211.0,236.0,13051.5,55.4762075,10.3286474,194.0,55.47614429217454,10.328311634950987,-7.0362629446057765,-21.18346552796231
6,13,3192.0,82.5,12715.5,55.4762075,10.3286474,194.0,55.47612774122819,10.32830807825117,-8.878705864602887,-21.40785823406597
6,14,1053.5,925.0,390655.5,55.4762075,10.3286474,194.0,55.47616009396428,10.32874151455761,-5.277215756831231,5.937701058141287
7,0,1006.5,1513.0,5174.0,55.476134,10.3284591,233.0,55.47609769093265,10.328574299976582,-4.0419068893108125,7.267996745881341
7,1,1092.0,1251.0,142093.0,55.476134,10.3284591,233.0,55.47608805464711,10.328524714317233,-5.114613288792331,4.139624488538652
8,0,2681.0,2433.5,2036.5,55.4760731,10.3284348,286.0,55.476145270126295,10.328709053198505,8.03394170949198,17.302732980904633
8,1,2786.5,2368.0,13170.0,55.4760731,10.3284348,286.0,55.476158148448484,10.328702608556224,9.467549978222054,16.896138180361437
8,2,2629.0,2333.5,6163.5,55.4760731,10.3284348,286.0,55.47614285309699,10.328688043463444,7.764879238206868,15.977221235748845
8,3,2786.0,2234.0,2324.5,55.4760731,10.3284348,286.0,55.47616207819426,10.328678082422039,9.905007276200159,15.34877554915772
8,4,2662.5,2234.0,3070.0,55.4760731,10.3284348,286.0,55.47614928088605,10.328671607668014,8.480417442819569,14.940280987836926
8,5,3116.5,2127.0,2335.0,55.4760731,10.3284348,286.0,55.476199504544496,10.328675846228352,14.071289527160557,15.207693284743137
8,6,1517.0,2182.5,5293.5,55.4760731,10.3284348,286.0,55.476032112191746,10.32860213634415,-4.562741943653653,10.557310166686571
8,7,2610.0,1824.0,2762.5,55.4760731,10.3284348,286.0,55.476156023109866,10.328593892798569,9.230958364998067,10.037221909655688
8,8,1906.0,1798.5,2147.5,55.4760731,10.3284348,286.0,55.47608383095628,10.328552321780943,1.1945645885911518,7.414491448756552
8,9,1168.0,1800.0,2474.5,55.4760731,10.3284348,286.0,55.476007313403144,10.32851390479111,-7.3233304630433045,4.9907497361680955
8,10,2839.0,1770.0,2377.5,55.4760731,10.3284348,286.0,55.4761813570395,10.32859602551544,12.051118512005981,10.171775784472771
8,11,1051.0,1667.0,3102.5,55.4760731,10.3284348,286.0,55.4759991414811,10.328483453728236,-8.233024664256773,3.069581221883473
8,12,2706.0,1505.5,2035.5,55.4760731,10.3284348,286.0,55.47617543444055,10.3285406927855,11.39181781265158,6.680813941680618
8,13,2530.0,1525.5,3621.5,55.4760731,10.3284348,286.0,55.47615660271888,10.328535122310244,9.29548014543377,6.329370653220311
8,14,873.0,1477.0,6593.0,55.4760731,10.3284348,286.0,55.475986342268655,10.328439383000697,-9.657826475518263,0.2891431631189949
8,15,1960.5,1543.5,580281.0,55.4760731,10.3284348,286.0,55.47609705519444,10.328508556077818,2.66668004653483,4.6532974898896144
8,16,626.5,992.0,25254.5,55.4760731,10.3284348,286.0,55.47597521032153,10.328337784620452,-10.897029161248874,-6.120735205748703
8,17,979.0,1408.5,202316.5,55.4760731,10.3284348,286.0,55.47599936154114,10.32843241606631,-8.208527691803148,-0.15040323434307945
8,18,191.0,496.0,27464.5,55.4760731,10.3284348,286.0,55.475944820674066,10.328224266319813,-14.279989242399749,-13.282645641473216
8,19,59.0,95.5,6121.0,55.4760731,10.3284348,286.0,55.47594304268,10.328144120425968,-14.477914636709542,-18.339078923766902
9,0,1594.0,1869.5,2148.0,55.4759674,10.328492,0.0,55.47589867888077,10.328483250667757,-7.6499999999999995,-0.5519999999999999
9,1,1625.5,1821.5,2413.5,55.4759674,10.328492,0.0,55.4759038531768,10.328489242058316,-7.073999999999999,-0.174
9,2,1363.0,1690.0,4752.5,55.4759674,10.328492,0.0,55.475918028591984,10.328439313803662,-5.4959999999999996,-3.3239999999999994
9,3,1273.0,1643.0,4123.5,55.4759674,10.328492,0.0,55.47592309509019,10.328422195544922,-4.9319999999999995,-4.403999999999999
9,4,1324.0,1593.0,2012.0,55.4759674,10.328492,0.0,55.47592848498189,10.32843189589154,-4.332,-3.7919999999999994
9,5,2402.0,1464.5,3270.0,55.4759674,10.328492,0.0,55.47594233700357,10.328636934590653,-2.7899999999999996,9.143999999999998
9,6,2606.0,1380.5,2041.0,55.4759674,10.328492,0.0,55.47595139202164,10.328675735977127,-1.7819999999999998,11.591999999999999
9,7,2424.5,1344.5,2236.5,55.4759674,10.328492,0.0,55.47595527274367,10.328641214155338,-1.3499999999999999,9.414
9,8,2507.5,1266.0,2106.5,55.4759674,10.328492,0.0,55.475963734873645,10.328657000993953,-0.408,10.409999999999998
9,9,2585.5,1197.0,2989.0,55.4759674,10.328492,0.0,55.4759711729242,10.328671836818193,0.41999999999999993,11.345999999999998
9,10,2507.0,1157.0,4345.0,55.4759674,10.328492,0.0,55.47597548483756,10.328656905892515,0.8999999999999999,10.403999999999998
9,11,1845.0,1299.5,827745.0,55.4759674,10.328492,0.0,55.4759601236462,10.32853099158935,-0.8099999999999999,2.4599999999999995
10,0,2202.0,1714.5,2222.5,55.4759502,10.3284963,2.0,55.47589610493496,10.328599926025937,-6.02183509420223,6.5378236515093
10,1,2528.0,1395.5,5581.0,55.4759502,10.3284963,2.0,55.47592924505471,10.328664011879805,-2.332693839473316,10.581035840185177
10,2,2572.0,1236.5,4031.5,55.4759502,10.3284963,2.0,55.47594620893722,10.328673431143617,-0.444283075779802,11.175302436559631
10,3,2719.0,1221.0,4854.5,55.4759502,10.3284963,2.0,55.475947325758554,10.328701476810377,-0.31995909413746193,12.94471916180798
10,4,2531.5,1188.0,3506.5,55.4759502,10.3284963,2.0,55.47595158631196,10.328666054565248,0.1543235409427271,10.709910001709206
10,5,1835.0,1281.0,807480.0,55.4759502,10.3284963,2.0,55.475944187516255,10.328533041689361,-0.6693066285710806,2.3180536311636133
11,0,1885.0,1762.0,2112.0,55.4759529,10.3284992,1.0,55.4758953149233,10.328544033256614,-6.410341416120261,2.8285549188186665
11,1,1307.0,1429.0,5148.0,55.4759529,10.3284992,1.0,55.47593229354449,10.328435218171741,-2.2939001352263237,-4.036648878662677
11,2,1485.5,1021.0,3035.0,55.4759529,10.3284992,1.0,55.47597593254451,10.328470518556118,2.563971125670706,-1.8095281337207474
11,3,1851.5,1308.5,626040.5,55.4759529,10.3284992,1.0,55.47594425682004,10.328539167824838,-0.9621543916913926,2.5215921411974946
12,0,1531.0,2261.5,2380.5,55.4759517,10.3285048,359.0,55.47584053396712,10.3284874884742,-12.374946173582025,-1.0921937561383586
12,1,199.0,2266.0,3286.0,55.4759517,10.3285048,359.0,55.47583754301704,10.328234191869976,-12.707897213614007,-17.0728168855705
12,2,1589.0,2176.5,2851.5,55.4759517,10.3285048,359.0,55.47584980450471,10.32849823639915,-11.342954649642154,-0.41410121487553947
12,3,120.0,2149.5,2770.5,55.4759517,10.3285048,359.0,55.47584995092681,10.328218781416034,-11.32665501708792,-18.045070964778084
12,4,307.5,2106.0,2224.5,55.4759517,10.3285048,359.0,55.475854992168074,10.328254294611115,-10.765466605732396,-15.804523806836464
12,5,2630.5,2104.5,3518.5,55.4759517,10.3285048,359.0,55.475859524173536,10.328696063439656,-10.260966065373863,12.066916400027225
12,6,2331.5,2061.0,2194.0,55.4759517,10.3285048,359.0,55.475863650146984,10.328639057066296,-9.8016648027992,8.47035271364583
12,7,1293.0,2054.5,4799.5,55.4759517,10.3285048,359.0,55.47586239696331,10.328441539966802,-9.94116857159843,-3.991110551095224
12,8,2406.0,2016.0,2615.0,55.4759517,10.3285048,359.0,55.475868640469905,10.32865307563931,-9.24614459605982,9.35479225363951
12,9,2465.5,1944.0,2519.0,55.4759517,10.3285048,359.0,55.475876512671086,10.32866415197846,-8.369815169248474,10.053604628819361
12,10,1023.5,1643.0,2404.5,55.4759517,10.3285048,359.0,55.4759062419971,10.328388922146704,-5.060361735334345,-7.310797980218299
12,11,2973.0,1264.5,2525.5,55.4759517,10.3285048,359.0,55.47595070491902,10.328758409599427,-0.11077190774020473,16.000370170232173
12,12,2994.5,1178.0,2004.0,55.4759517,10.3285048,359.0,55.47596006846013,10.328762211200326,0.9315727206929485,16.24021527770062
12,13,2839.0,1038.0,2609.5,55.4759517,10.3285048,359.0,55.47597486531131,10.328732174440196,2.578750658143715,14.345179435724159
12,14,3111.0,1012.5,2106.5,55.4759517,10.3285048,359.0,55.47597812545961,10.328783817074877,2.9416687074728634,17.603341876344814
12,15,2318.0,531.0,2154.5,55.4759517,10.3285048,359.0,55.476028530315425,10.328631410889857,8.5527115904293,7.987951204841969
12,16,1935.5,1296.0,1945847.0,55.4759517,10.3285048,359.0,55.475945357922875,10.328561208814632,-0.7059967966535009,3.558863375168397
12,17,2134.0,446.5,3713.5,55.4759517,10.3285048,359.0,55.47603729168006,10.328596138407622,9.528022239904358,5.762590753809252
12,18,2399.5,370.0,4500.5,55.4759517,10.3285048,359.0,55.476046036451926,10.328646375618082,10.501485790967115,8.932084201468086
13,0,1448.0,2065.5,2700.5,55.4759509,10.3285039,0.0,55.47586105050528,10.328467381063312,-10.001999999999999,-2.304
13,1,1554.0,1990.0,5379.0,55.4759509,10.3285039,0.0,55.475869189241756,10.328487542559609,-9.095999999999998,-1.0319999999999998
13,2,967.0,1740.0,2340.0,55.4759509,10.3285039,0.0,55.47589613870028,10.328375893518798,-6.095999999999999,-8.075999999999999
13,3,1888.0,1708.5,2057.5,55.4759509,10.3285039,0.0,55.47589953433206,10.328551070293221,-5.717999999999999,2.9759999999999995
13,4,1978.0,1724.0,6704.0,55.4759509,10.3285039,0.0,55.475897863465626,10.328568188544793,-5.903999999999999,4.055999999999999
13,5,1960.0,1630.5,3847.5,55.4759509,10.3285039,0.0,55.47590794256311,10.328564764894479,-4.781999999999999,3.8399999999999994
13,6,2138.0,1539.5,3717.5,55.4759509,10.3285039,0.0,55.47591775216602,10.328598620992032,-3.6899999999999995,5.975999999999999
13,7,1202.5,1519.5,3689.0,55.4759509,10.3285039,0.0,55.4759199081227,10.328420686277079,-3.4499999999999997,-5.249999999999999
13,8,2598.5,1499.5,3225.0,55.4759509,10.3285039,0.0,55.47592206407938,10.328686209379244,-3.2099999999999995,11.501999999999999
13,9,2250.0,1440.5,4574.0,55.4759509,10.3285039,0.0,55.47592842415159,10.3286199237051,-2.502,7.319999999999999
13,10,2183.0,1342.5,2812.5,55.4759509,10.3285039,0.0,55.47593898833934,10.328607180117817,-1.3259999999999998,6.515999999999999
13,11,2626.5,1340.0,3823.0,55.4759509,10.3285039,0.0,55.47593925783392,10.32869153505751,-1.2959999999999998,11.838
13,12,974.0,1264.5,2418.5,55.4759509,10.3285039,0.0,55.47594739657039,10.328377224938365,-0.38999999999999996,-7.991999999999999
13,13,2128.5,1279.5,2403.5,55.4759509,10.3285039,0.0,55.47594577960288,10.328596814065477,-0.57,5.861999999999999
13,14,904.0,1220.0,3397.5,55.4759509,10.3285039,0.0,55.47595219357401,10.328363910742699,0.144,-8.831999999999999
13,15,2359.5,1208.0,5853.5,55.4759509,10.3285039,0.0,55.47595348714802,10.328640750911179,0.288,8.633999999999999
13,16,2508.5,1343.5,44688.0,55.4759509,10.3285039,0.0,55.4759388805415,10.32866909112767,-1.3379999999999999,10.421999999999999
13,17,2133.5,1125.5,2772.0,55.4759509,10.3285039,0.0,55.47596238046933,10.328597765079454,1.2779999999999998,5.922
13,18,2760.0,1137.0,8815.5,55.4759509,10.3285039,0.0,55.47596114079424,10.328716927130676,1.14,13.439999999999998
13,19,2447.0,1077.5,6135.5,55.4759509,10.3285039,0.0,55.47596755476537,10.328657393655764,1.8539999999999999,9.684
13,20,2396.5,983.5,3626.0,55.4759509,10.3285039,0.0,55.47597768776178,10.328647788414603,2.9819999999999998,9.078
13,21,1653.0,991.0,7591.5,55.4759509,10.3285039,0.0,55.475976879278015,10.328506372636337,2.8919999999999995,0.15599999999999997
13,22,2520.0,893.0,2547.5,55.4759509,10.3285039,0.0,55.47598744346576,10.328671278459817,4.068,10.559999999999999
13,23,2579.5,887.0,2156.0,55.4759509,10.3285039,0.0,55.47598809025276,10.328682595526134,4.14,11.274
13,24,2705.5,876.0,5763.5,55.4759509,10.3285039,0.0,55.47598927602894,10.328706561078334,4.271999999999999,12.785999999999998
13,25,2465.0,783.0,6492.5,55.4759509,10.3285039,0.0,55.47599930122751,10.328660817306078,5.387999999999999,9.899999999999999
13,26,1301.0,704.0,5905.5,55.4759509,10.3285039,0.0,55.4760078172564,10.32843942125241,6.335999999999999,-4.068
13,27,2629.5,665.5,2302.0,55.4759509,10.3285039,0.0,55.47601196747301,10.328692105665896,6.797999999999999,11.873999999999999
13,28,2473.5,638.0,3777.0,55.4759509,10.3285039,0.0,55.476014931913454,10.328662434029837,7.127999999999999,10.001999999999999
13,29,1416.0,612.0,3393.5,55.4759509,10.3285039,0.0,55.47601773465714,10.328461294573865,7.4399999999999995,-2.6879999999999997
13,30,2047.0,773.0,85182.5,55.4759509,10.3285039,0.0,55.47600037920585,10.328581312537665,5.507999999999999,4.8839999999999995
13,31,1511.0,565.5,2949.0,55.4759509,10.3285039,0.0,55.47602274725642,10.328479363839413,7.997999999999999,-1.5479999999999998
13,32,1467.0,1072.0,291051.5,55.4759509,10.3285039,0.0,55.475968147653454,10.328470994916422,1.9199999999999997,-2.0759999999999996
13,33,2334.5,568.0,11278.0,55.4759509,10.3285039,0.0,55.47602247776184,10.328635995841298,7.967999999999999,8.334
13,34,1715.0,414.0,2233.5,55.4759509,10.3285039,0.0,55.47603907862829,10.328518165209642,9.815999999999999,0.8999999999999999
13,35,2445.0,394.5,2573.0,55.4759509,10.3285039,0.0,55.47604118068605,10.328657013250172,10.049999999999999,9.659999999999998
13,36,1951.5,381.0,3171.0,55.4759509,10.3285039,0.0,55.476042635956816,10.32856314817072,10.211999999999998,3.7379999999999995
13,37,1813.0,355.0,2006.5,55.4759509,10.3285039,0.0,55.4760454387005,10.328536805083576,10.524,2.0759999999999996
13,38,2111.0,404.5,10607.5,55.4759509,10.3285039,0.0,55.476040102707714,10.32859348551656,9.929999999999998,5.651999999999999
14,0,1497.5,2361.5,2878.0,55.4759488,10.3285102,357.0,55.47582640526838,10.32849437679329,-13.624919199238926,-0.998294953513453
14,1,2298.0,2142.5,2045.5,55.4759488,10.3285102,357.0,55.475854496823516,10.328644245436019,-10.497781586234185,8.457001464332524
14,2,2164.0,2143.0,3600.0,55.4759488,10.3285102,357.0,55.4758536870103,10.328618798169321,-10.587929581081365,6.851519188184628
14,3,2237.0,2053.5,2935.5,55.4759488,10.3285102,357.0,55.47586373353863,10.328631773021199,-9.469555163086135,7.6701098436247115
14,4,1333.0,2070.5,2251.0,55.4759488,10.3285102,357.0,55.47585680338765,10.328460234571356,-10.241016041499527,-3.1523468143193436
14,5,2427.5,2049.5,2160.0,55.4759488,10.3285102,357.0,55.4758652388834,10.328667917177052,-9.301980949446543,9.950464834174007
14,6,2105.0,1973.5,2491.5,55.4759488,10.3285102,357.0,55.47587160084194,10.328605904305945,-8.593770964410568,6.038038142580239
14,7,2518.0,1973.5,3296.0,55.4759488,10.3285102,357.0,55.47587393086517,10.328684350401012,-8.334393965270536,10.987246116823906
14,8,1433.0,1973.5,10091.0,55.4759488,10.3285102,357.0,55.47586780961771,10.328478263202108,-9.015808115553671,-2.014910425680642
14,9,1388.0,1877.5,2236.0,55.4759488,10.3285102,357.0,55.47587789015078,10.328468760180076,-7.893648307887592,-2.614461396039984
14,10,1157.0,1777.0,4787.0,55.4759488,10.3285102,357.0,55.47588740575259,10.328423883128945,-6.834376359679017,-5.445779629608653
14,11,1601.5,1835.5,14483.5,55.4759488,10.3285102,357.0,55.475883615958544,10.328508894735766,-7.256254302476863,-0.08234984994521
14,12,1055.0,1747.0,7604.5,55.4759488,10.3285102,357.0,55.475890059801934,10.328404210399487,-6.538928937608735,-6.686943124395712
14,13,2680.0,1669.0,2115.5,55.4759488,10.3285102,357.0,55.475907624276736,10.328712089895866,-4.583660546341039,12.73734634827508
14,14,1844.5,1706.5,9638.0,55.4759488,10.3285102,357.0,55.47589887375533,10.328553766547277,-5.557764134272357,2.7486378131350495
14,15,2585.5,1717.0,9942.5,55.4759488,10.3285102,357.0,55.475901923930984,10.32869461817898,-5.218220132739172,11.63504596665933
14,16,1933.0,1653.5,2953.0,55.4759488,10.3285102,357.0,55.47590507850136,10.328570048839225,-4.867054964638441,3.7758967108738934
14,17,2734.0,1598.0,2228.5,55.4759488,10.3285102,357.0,55.47591557208585,10.328721640004712,-3.698914483084714,13.339868052077057
14,18,1047.0,1564.0,2633.0,55.4759488,10.3285102,357.0,55.47590971463678,10.328400869199168,-4.350962731087014,-6.897741319641655
14,19,2003.5,1578.5,6267.5,55.4759488,10.3285102,357.0,55.47591354999897,10.328582693175253,-3.9240121643777943,4.573634936657613
14,20,2323.5,1730.5,185695.0,55.4759488,10.3285102,357.0,55.475898992528506,10.328644987728856,-5.54454236379723,8.503833134302306
14,21,2882.0,1300.0,3233.5,55.4759488,10.3285102,357.0,55.47594848678792,10.328746785013793,-0.03486660851488943,14.92628072627641
14,22,2518.5,1362.5,5417.5,55.4759488,10.3285102,357.0,55.47593970789767,10.328678363206397,-1.012128200712543,10.609510662859167
14,23,2612.0,1323.0,3672.0,55.4759488,10.3285102,357.0,55.475944487575866,10.328695729593942,-0.48005685833429146,11.705165757594642
14,24,2548.5,1281.0,2375.5,55.4759488,10.3285102,357.0,55.475948650631985,10.328683250182722,-0.016627571475109848,10.917832730165216
14,25,942.5,1218.0,2658.0,55.4759488,10.3285102,357.0,55.47594637201376,10.328377576009908,-0.27028219191467595,-8.367321646544598
14,26,2842.5,1208.5,2344.0,55.4759488,10.3285102,357.0,55.4759581139249,10.328738371468415,1.036821377386477,14.395465446847988
14,27,2388.5,1224.0,21378.5,55.4759488,10.3285102,357.0,55.4759538840153,10.328652292040369,0.5659499943105654,8.964666229366259
